"","Chromosome","Start","End","Nclone","Array.24","Array.22","Array.146","Array.62","Array.118","Array.154","Array.112","Array.69","Array.90","Array.99","Array.57","Array.114","Array.5","Array.113","Array.25","Array.102","Array.159","Array.88","Array.50","Array.153","Array.38","Array.104","Array.145","Array.31","Array.135","Array.111","Array.71","Array.47","Array.107","Array.64","Array.30","Array.93"
"861",6,137982450,139107896,94,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,-1,0,1,1,1
"862",6,139119957,139765820,62,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,1,0,0,-1,0,1,1,1
"863",6,139797732,140252392,25,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,2,0,-1,0,1,1,1
"864",6,140293024,140905063,22,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,2,-1,-1,0,1,1,1
"865",6,140939171,142310445,62,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,1,0,-1,0,1,0,1
"866",6,142327743,142777918,42,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,1,0,-1,0,1,0,1
"867",6,142788191,144116578,121,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,1,0,-1,0,1,0,1
"868",6,144123196,146421012,189,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,1,0,-1,0,1,0,1
"869",6,146437674,146587408,17,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,0,1,1,0,-1,0,1,0,1
"870",6,146601815,147881278,117,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,1,0,1
"871",6,147893082,148854440,50,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,1,0,1
"872",6,148877116,148912262,5,-1,-1,0,0,0,2,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"873",6,148925597,149834816,73,-1,-1,0,0,0,2,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"874",6,149845177,151256488,138,-1,-1,0,0,0,0,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"875",6,151271304,151882964,68,-1,-1,0,1,0,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"876",6,151887510,151910707,5,-1,-1,0,1,0,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"877",6,151923886,152073221,15,-1,-1,0,1,0,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"878",6,152086678,152409827,33,-1,-1,0,0,0,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,0,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"879",6,152417607,153905878,133,-1,-1,0,0,0,1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"880",6,153949019,154030184,3,-1,-1,0,0,0,1,0,-1,0,0,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"881",6,154071207,155530077,109,-1,-1,0,1,0,1,0,-1,0,0,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"882",6,155536554,155990159,41,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,0,0,1
"883",6,156012158,157939123,85,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,1
"884",6,158040459,159976570,182,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"885",6,159987610,160117932,13,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,2,0,0,0,0,1
"886",6,160123384,160978168,92,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"887",6,160990404,161026307,5,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1
"888",6,161042057,162115988,102,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"889",6,162127431,162150671,3,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"890",6,162157607,165672936,249,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"891",6,165690639,165715368,5,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,0,-1,0,1,-1,0,0,0,0,1
"892",6,165723211,168144188,233,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"893",6,168162397,168399709,28,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"894",6,168425370,169949536,131,-1,-1,0,2,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"895",6,169960900,170838662,75,-1,-1,0,1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"896",6,170856656,170943103,2,-1,-1,0,1,0,0,-1,-1,0,0,1,-1,-1,-1,0,1,-1,0,0,-1,-1,0,0,0,0,1,-1,0,0,0,0,1
"897",7,140213,293548,25,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,-1,1,0,1,0,-1,0,0,0,1,1,1,-1,0,0,0,1,1
"898",7,294016,413795,8,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,1,1
"899",7,461136,511452,3,-1,0,0,0,0,1,1,0,-1,0,1,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,1,1
"900",7,513901,1288296,123,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,1,1
"901",7,1298612,5058944,424,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,1,1
"902",7,5087337,5134464,5,-1,0,0,1,0,1,1,0,0,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"903",7,5143987,5560058,56,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"904",7,5568142,5872292,27,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"905",7,5880057,6557968,86,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,0,1,1,-1,0,0,0,0,1
"906",7,6613548,8499980,171,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,0,1,1,-1,0,0,0,0,1
"907",7,8511989,9779500,73,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"908",7,9788539,11165483,94,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"909",7,11177449,16121211,353,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"910",7,16130262,16173135,7,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"911",7,16181027,19066529,235,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,2,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"912",7,19108591,21230532,121,-1,0,0,1,0,1,1,0,-1,0,1,0,-1,0,0,1,0,2,1,-1,1,0,0,1,1,1,-1,0,0,0,0,1
"913",7,21242540,23314039,200,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,1,0,2,1,-1,1,0,0,1,1,1,-1,0,0,-1,0,1
"914",7,23318666,25286039,152,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,1,0,1,1,-1,1,0,0,1,1,1,-1,0,0,1,0,1
"915",7,25362742,25970530,39,-1,0,0,0,1,1,1,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,1,1,1,-1,1,0,1,0,1
"916",7,25980628,29117278,336,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,1,1,1,-1,0,0,1,0,1
"917",7,29129313,31396001,217,-1,0,0,0,0,1,1,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,0,1,1,-1,0,0,1,0,1
"918",7,31405675,32503234,122,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,1,1,1,-1,0,0,1,0,1
"919",7,32527033,33234186,80,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,1,0,0,1,1,-1,1,0,0,1,1,1,-1,0,0,1,0,1
"920",7,33245804,34851233,159,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,1,0,1,-1,0,0,1,0,1
"921",7,34866533,36163174,85,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"922",7,36175211,38060725,175,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,1,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"923",7,38065862,38069416,2,0,1,0,1,0,1,0,1,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"924",7,38077657,38154547,13,1,1,0,1,0,1,0,1,-1,1,1,0,-1,0,0,1,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"925",7,38163197,38204539,6,1,0,0,1,0,1,0,0,-1,1,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"926",7,38212614,38223575,2,1,0,0,0,0,1,0,0,-1,1,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"927",7,38239756,38919072,71,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"928",7,38929655,39109161,24,1,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"929",7,39118870,39204387,10,1,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"930",7,39217737,40218063,91,1,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"931",7,40225102,41541560,86,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"932",7,41557485,42802384,80,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"933",7,42816449,42991793,15,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,0,1
"934",7,43002620,45737633,300,0,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,0,0,1,1,1
"935",7,45749583,50666812,373,0,0,0,1,0,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,1,-1,0,0,1,1,1
"936",7,50712505,53062228,103,0,0,0,1,0,1,0,0,-1,0,1,0,-1,0,0,0,1,1,0,0,1,0,1,0,0,1,-1,0,0,1,1,1
"937",7,53092720,54048050,43,0,0,0,1,1,1,0,0,-1,0,1,0,-1,0,0,0,1,1,0,0,1,0,1,0,0,1,-1,0,0,1,1,1
"938",7,54100285,55448490,97,0,0,0,1,1,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,1,-1,0,0,1,1,1
"939",7,55487428,56267830,66,0,0,0,1,1,1,0,0,-1,0,1,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,1,-1,0,0,1,1,1
"940",7,56286058,57178083,54,0,0,0,1,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,1,1,1
"941",7,57189719,57228014,5,0,0,0,1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,1,1,1
"942",7,57241696,57368798,16,0,0,0,1,1,1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,1,1,1
"943",7,57387971,57475215,4,0,0,0,1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,0,1,1
"944",7,57518513,61275990,7,0,0,0,1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,1,-1,0,0,0,1,1
"945",7,61474815,61904815,2,0,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
"946",7,61960303,63832523,118,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"947",7,63838146,64418872,49,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"948",7,64507748,64781804,16,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1
"949",7,64797061,65770140,108,0,0,0,-1,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"950",7,65783655,66332092,42,0,0,0,-1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,-1,1,1
"951",7,66381837,66509869,5,0,0,0,-1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-1,1,1
"952",7,66535305,69489375,186,1,0,0,-1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
"953",7,69494643,69665338,20,1,0,0,-1,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
"954",7,69678101,71447664,165,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
"955",7,71472355,71810554,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
"956",7,71828766,73847634,185,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
"957",7,73925321,75885407,126,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
"958",7,75966125,76282075,14,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
"959",7,76397166,82767743,544,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
"960",7,82777861,82828298,5,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,-1,0,0,1
"961",7,82840568,92513815,744,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
"962",7,92520803,99584483,699,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
"963",7,99590278,106532636,720,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
"964",7,106546263,110699102,318,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"965",7,110709136,111309563,59,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
"966",7,111316232,112618049,113,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"967",7,112637687,118300098,386,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
"968",7,118321912,120385289,141,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
"969",7,120392104,127681019,610,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
"970",7,127690967,127692104,2,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"971",7,127699224,127876072,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"972",7,127894166,129740582,227,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"973",7,129743562,133316602,333,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"974",7,133324563,138115143,427,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
"975",7,138141688,140181133,233,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"976",7,140201234,141189966,122,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"977",7,141214728,141245219,4,-1,0,0,1,-1,1,0,-1,-1,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,-1,0,0,1,0,0
"978",7,141259727,141457217,22,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"979",7,141470171,141494693,3,-1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,-1,-1,-1,1,-1,0,0,1,1,1,1,1,0,0,1,0,0
"980",7,141511878,141518228,2,-1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,1,1,1,1,-1,1,0,0
"981",7,141527039,141549648,3,-1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,1,1,1,1,1,-1,1,0,0
"982",7,141555761,141922630,43,-1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"983",7,141932317,141947816,3,-1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,-1,0
"984",7,141965869,141978333,4,-1,0,-1,1,-1,1,-1,0,-1,-1,1,-1,1,0,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,1,1,-1,-1,1,-1,0
"985",7,141989305,143302267,165,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"986",7,143321677,143391065,4,-1,0,-1,1,1,1,0,1,0,0,1,0,1,0,0,-1,0,0,1,0,0,0,1,1,1,2,0,0,0,1,1,1
"987",7,143526118,144834685,78,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"988",7,144874983,146711656,186,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"989",7,146722477,148987441,242,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"990",7,148993417,149247969,14,-1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,1,0
"991",7,149312155,151330638,251,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
"992",7,151340103,151554620,20,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"993",7,151563552,151568910,2,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"994",7,151573687,153083628,75,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"995",7,153097195,153297456,10,-1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,1,0
"996",7,153306561,155956869,255,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"997",7,155969175,158427634,279,-1,0,0,1,0,1,0,0,0,0,1,0,-1,0,1,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"998",7,158528292,158617983,8,-1,0,0,1,0,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"999",8,63810,90816,2,0,0,0,1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,1,-1,0,-1,-1,0,0
"1000",8,166452,181530,3,0,0,0,1,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,1,-1,-1,0,-1,-1,0,0
"1001",8,184617,808139,63,0,0,0,1,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1002",8,822927,1136619,36,0,0,0,1,-1,1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1003",8,1152551,2563316,132,0,0,0,1,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1004",8,2586264,3627077,113,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1005",8,3635646,4294791,74,0,0,0,0,-1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1006",8,4299996,4692082,48,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1007",8,4708444,5657660,43,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1008",8,5677578,5923347,12,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1009",8,5952862,6907624,98,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1010",8,7040596,7261418,3,0,1,0,0,-1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,0,1,0,-1,0,0,-1,0,-1
"1011",8,7359040,7789937,5,0,1,0,0,-1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,0,1,0,-1,0,0,-1,0,-1
"1012",8,8117271,8132139,2,0,1,0,0,-1,1,1,0,-1,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,1,0,-1,0,-1,-1,0,-1
"1013",8,8148437,11897919,356,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1014",8,11903901,12448374,5,0,0,0,0,-1,0,1,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,0,-1
"1015",8,12511855,12602139,4,0,0,0,0,-1,0,1,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,0,-1
"1016",8,12623479,14185328,128,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1017",8,14193778,14291793,13,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1018",8,14298266,16315130,119,0,0,0,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1019",8,16373516,16668380,15,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,2,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
"1020",8,16701627,17310921,58,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,2,-1,-1,0,-1,0,1,-1,-1,0,-1,-1,0,-1
